Customer_ID,Age,Gender,Category,Purchase_Amount,Rating,Order_Count,Cluster
2219,29,Male,Sports,8622,4.6,6,2
2220,40,Female,Fashion,1678,3.9,7,3
2221,59,Female,Home Decor,4355,3.8,15,1
2222,39,Female,Books,9023,2.5,19,2
2223,38,Male,Electronics,6537,4.6,14,0
2224,44,Male,Home Decor,1027,2.1,16,3
2225,48,Female,Sports,2559,1.8,14,3
2226,23,Male,Home Decor,9790,2.5,2,2
2227,44,Female,Sports,711,3.6,9,3
2228,57,Female,Sports,2214,4.4,3,3
2229,51,Male,Sports,3188,1.5,6,1
2230,29,Male,Fashion,3766,4.3,5,1
2231,24,Male,Books,5649,4.3,14,0
2232,27,Male,Home Decor,9724,3.3,15,2
2233,34,Female,Books,1832,4.0,18,3
2234,43,Male,Electronics,7320,1.7,17,0
2235,38,Male,Home Decor,6391,1.7,9,0
2236,45,Female,Books,5186,4.5,19,0
2237,19,Male,Books,4591,3.0,9,1
2238,18,Male,Electronics,943,2.0,16,3
2239,53,Male,Sports,1426,3.8,6,3
2240,43,Male,Home Decor,6746,4.6,8,0
2241,46,Female,Home Decor,1122,3.5,3,3
2242,38,Female,Electronics,3537,2.4,5,1
2243,28,Male,Sports,733,2.9,7,3
2244,57,Male,Home Decor,3191,4.0,1,1
2245,28,Female,Home Decor,7902,1.3,4,2
2246,53,Male,Home Decor,886,1.9,16,3
2247,56,Male,Sports,2134,2.9,14,3
2248,57,Male,Electronics,8610,3.4,1,2
2249,52,Male,Home Decor,4633,2.4,4,1
2250,51,Male,Books,9876,2.2,10,2
2251,41,Male,Sports,6081,1.2,11,0
2252,39,Male,Fashion,2467,1.1,7,3
2253,22,Male,Electronics,6068,2.1,4,0
2254,50,Male,Books,7784,3.1,1,2
2255,53,Female,Home Decor,8932,3.2,1,2
2256,37,Female,Fashion,5645,3.0,17,0
2257,36,Female,Electronics,6267,2.6,10,0
2258,52,Male,Sports,9253,2.0,5,2
2259,34,Male,Fashion,2499,2.6,7,3
2260,51,Female,Fashion,5401,1.6,8,0
2261,26,Male,Books,3279,1.5,2,1
2262,43,Female,Electronics,6692,2.2,9,0
2263,19,Male,Books,2177,5.0,4,3
2264,26,Female,Books,4677,2.3,12,1
2265,26,Female,Home Decor,7711,4.7,11,2
2266,57,Female,Sports,8373,2.6,5,2
2267,34,Male,Fashion,4341,2.8,12,1
2268,18,Female,Electronics,7598,4.2,4,2
2269,42,Male,Sports,6916,1.4,13,0
2270,57,Male,Sports,5385,1.7,1,0
2271,59,Male,Electronics,1094,4.9,18,3
2272,42,Male,Sports,3112,3.0,4,1
2273,56,Male,Home Decor,6859,1.2,4,0
2274,52,Male,Sports,1996,1.2,8,3
2275,20,Male,Home Decor,4055,4.6,6,1
2276,54,Female,Fashion,5361,4.5,4,0
2277,47,Female,Fashion,5266,2.8,4,0
2278,55,Female,Books,3858,1.7,11,1
2279,51,Male,Home Decor,1414,4.3,9,3
2280,29,Male,Fashion,2344,2.3,14,3
2281,36,Male,Sports,2495,2.7,4,3
2282,54,Male,Electronics,8125,3.7,13,2
2283,34,Female,Electronics,594,2.4,6,3
2284,27,Male,Home Decor,9184,3.5,13,2
2285,29,Female,Books,3569,4.5,3,1
2286,33,Male,Sports,649,4.2,7,3
2287,41,Female,Home Decor,1546,2.5,1,3
2288,36,Male,Electronics,3303,2.2,11,1
2289,25,Female,Home Decor,5834,2.1,2,0
2290,48,Male,Sports,9090,2.4,5,2
2291,38,Female,Fashion,4976,3.0,14,1
2292,34,Male,Sports,7776,2.7,13,2
2293,40,Female,Fashion,1051,1.5,16,3
2294,54,Female,Fashion,8986,1.7,15,2
2295,33,Male,Fashion,1643,2.4,3,3
2296,23,Female,Home Decor,955,3.2,6,3
2297,25,Male,Electronics,8860,3.4,9,2
2298,42,Male,Home Decor,2446,2.9,3,3
2299,35,Male,Electronics,6615,4.0,13,0
2300,42,Female,Sports,7810,3.9,13,2
2301,29,Female,Books,6680,2.7,7,0
2302,32,Male,Sports,6317,1.5,5,0
2303,43,Male,Home Decor,5880,3.1,8,0
2304,58,Female,Home Decor,6874,2.5,8,0
2305,43,Female,Electronics,8945,1.6,7,2
2306,49,Female,Home Decor,8570,4.9,19,2
2307,27,Male,Fashion,1820,2.5,7,3
2308,33,Male,Home Decor,7623,3.5,4,2
2309,24,Male,Electronics,6653,3.0,10,0
2310,34,Male,Electronics,7089,1.6,13,0
2311,40,Male,Fashion,4107,1.2,4,1
2312,43,Female,Electronics,900,3.5,19,3
2313,38,Male,Books,6542,2.0,10,0
2314,39,Female,Sports,862,2.0,7,3
2315,24,Female,Home Decor,4351,4.8,5,1
2316,31,Male,Books,3912,2.8,3,1
2317,32,Female,Home Decor,584,1.1,2,3
2318,24,Male,Books,2324,2.4,11,3
2319,26,Female,Home Decor,8999,3.3,10,2
2320,25,Male,Fashion,9322,2.3,13,2
2321,40,Male,Electronics,5275,1.1,7,0
2322,46,Female,Electronics,8368,2.8,10,2
2323,35,Male,Fashion,8119,1.4,4,2
2324,48,Female,Books,7918,3.5,16,2
2325,47,Male,Sports,2871,3.5,6,1
2326,56,Male,Books,7568,1.2,9,2
2327,52,Male,Electronics,3800,2.2,13,1
2328,35,Female,Sports,6321,2.7,7,0
2329,59,Female,Home Decor,8303,3.2,18,2
2330,56,Male,Sports,7964,2.2,14,2
2331,34,Female,Books,1226,2.2,5,3
2332,31,Male,Fashion,7621,4.9,13,2
2333,48,Female,Home Decor,4812,1.2,8,1
2334,41,Female,Books,8500,5.0,15,2
2335,52,Male,Home Decor,9961,1.2,19,2
2336,51,Male,Sports,5043,2.2,9,1
2337,20,Male,Electronics,8514,3.0,6,2
2338,54,Male,Books,818,1.6,14,3
2339,57,Male,Fashion,3975,1.5,10,1
2340,43,Female,Sports,5653,2.0,9,0
2341,40,Female,Books,4634,4.9,17,1
2342,56,Male,Fashion,2102,2.5,13,3
2343,32,Male,Books,2756,3.3,17,3
2344,21,Male,Sports,9521,3.8,19,2
2345,46,Female,Books,9547,4.0,13,2
2346,39,Male,Home Decor,7819,3.8,9,2
2347,42,Male,Sports,8032,2.3,1,2
2348,30,Female,Books,7866,1.4,1,2
2349,35,Female,Electronics,3148,2.1,5,1
2350,50,Female,Books,7403,1.8,8,0
2351,33,Female,Home Decor,2358,1.5,18,3
2352,59,Male,Fashion,1602,1.1,4,3
2353,19,Female,Fashion,2981,4.7,1,1
2354,52,Female,Fashion,2320,4.7,15,3
2355,59,Male,Electronics,3658,1.2,4,1
2356,51,Male,Home Decor,4184,1.7,9,1
2357,47,Male,Sports,7911,1.6,10,2
2358,30,Female,Fashion,9947,2.1,15,2
2359,30,Male,Home Decor,4151,1.8,3,1
2360,35,Female,Books,8207,4.8,2,2
2361,49,Female,Electronics,8961,1.3,5,2
2362,49,Female,Home Decor,8607,1.8,1,2
2363,52,Male,Home Decor,7381,1.3,11,0
2364,56,Female,Sports,6720,4.9,12,0
2365,46,Male,Home Decor,5330,4.7,3,0
2366,46,Male,Sports,5479,3.9,16,0
2367,33,Male,Electronics,7834,2.7,14,2
2368,27,Female,Electronics,4275,1.8,12,1
2369,47,Female,Books,9804,1.9,16,2
2370,42,Female,Sports,1148,2.8,8,3
2371,56,Male,Sports,9871,4.1,17,2
2372,37,Female,Fashion,516,2.1,17,3
2373,22,Female,Fashion,8808,2.2,7,2
2374,18,Female,Books,6976,3.4,15,0
2375,47,Female,Electronics,6442,2.0,9,0
2376,20,Female,Fashion,2045,3.3,4,3
2377,31,Male,Home Decor,3193,2.5,8,1
2378,47,Male,Electronics,8099,1.1,10,2
2379,21,Male,Home Decor,4589,2.6,15,1
2380,35,Male,Sports,6759,4.7,18,0
2381,54,Female,Electronics,5558,2.2,14,0
2382,42,Male,Books,9968,2.3,5,2
2383,18,Female,Sports,3740,1.3,9,1
2384,32,Male,Sports,5442,3.5,13,0
2385,26,Male,Home Decor,4288,4.4,19,1
2386,32,Male,Sports,7453,2.4,11,0
2387,41,Female,Fashion,871,2.0,12,3
2388,21,Female,Electronics,7520,4.8,3,0
2389,29,Male,Fashion,7620,4.0,2,2
2390,54,Female,Home Decor,6202,3.3,15,0
2391,54,Male,Home Decor,8847,2.2,5,2
2392,23,Male,Electronics,3161,1.9,7,1
2393,56,Male,Sports,7680,3.9,4,2
2394,41,Female,Books,7151,3.1,5,0
2395,28,Male,Home Decor,9156,3.1,16,2
2396,30,Male,Electronics,5378,1.3,15,0
2397,51,Male,Books,4815,3.0,16,1
2398,42,Female,Sports,6658,4.3,4,0
2399,24,Male,Home Decor,8808,4.8,6,2
2400,21,Female,Electronics,6974,1.4,18,0
2401,25,Male,Electronics,1874,3.5,3,3
2402,37,Female,Electronics,7893,3.3,5,2
2403,46,Male,Home Decor,4903,4.6,2,1
2404,27,Male,Books,4046,4.0,16,1
2405,51,Female,Electronics,4477,4.9,6,1
2406,43,Female,Sports,9888,4.8,15,2
2407,58,Male,Electronics,3911,1.9,18,1
2408,20,Female,Books,9488,3.9,6,2
2409,23,Male,Home Decor,4392,3.1,13,1
2410,22,Male,Electronics,7824,1.9,13,2
2411,22,Male,Electronics,8842,1.8,1,2
2412,40,Female,Sports,3749,1.3,16,1
2413,26,Male,Sports,611,4.2,4,3
2414,52,Female,Electronics,1182,2.3,17,3
2415,37,Male,Electronics,1661,4.4,18,3
2416,59,Female,Sports,7900,3.4,16,2
2417,52,Female,Books,2879,3.7,1,1
2418,35,Male,Fashion,5926,2.2,6,0
2419,34,Female,Fashion,8852,2.8,11,2
2420,41,Male,Electronics,1925,2.6,6,3
2421,20,Male,Sports,4161,1.9,17,1
2422,49,Male,Home Decor,8969,4.3,4,2
2423,52,Male,Home Decor,7540,3.5,14,0
2424,55,Male,Fashion,5092,1.1,14,1
2425,30,Female,Books,8030,4.3,8,2
2426,42,Male,Fashion,3607,1.4,2,1
2427,26,Female,Electronics,802,2.6,5,3
2428,21,Female,Books,5033,3.3,4,1
2429,31,Male,Home Decor,3273,1.0,10,1
2430,54,Female,Sports,7699,3.6,3,2
2431,51,Male,Sports,4781,3.6,16,1
2432,28,Female,Electronics,5268,3.6,10,0
2433,58,Female,Fashion,1500,1.7,15,3
2434,20,Female,Electronics,2218,2.0,4,3
2435,45,Male,Sports,7669,2.0,1,2
2436,46,Female,Home Decor,7861,4.8,15,2
2437,26,Male,Sports,4330,1.3,10,1
2438,20,Female,Books,7654,2.7,18,2
2439,42,Female,Sports,5520,4.5,16,0
2440,51,Female,Sports,3382,4.1,9,1
2441,29,Female,Books,1498,4.3,19,3
2442,59,Male,Fashion,784,4.9,17,3
2443,26,Male,Sports,9112,2.5,10,2
2444,32,Female,Electronics,2660,2.2,19,3
2445,57,Female,Sports,3565,1.1,8,1
2446,42,Male,Electronics,1994,1.6,19,3
2447,22,Male,Books,5123,3.2,5,1
2448,28,Male,Sports,3043,1.6,2,1
2449,51,Male,Books,5300,3.9,15,0
2450,41,Female,Books,9413,1.1,17,2
2451,32,Female,Fashion,1901,2.0,10,3
2452,55,Male,Sports,945,3.8,2,3
2453,25,Male,Electronics,5022,2.0,9,1
2454,22,Male,Electronics,4267,3.9,2,1
2455,43,Male,Sports,3051,5.0,18,1
2456,35,Male,Fashion,6146,4.2,12,0
2457,23,Male,Fashion,4388,2.4,15,1
2458,54,Female,Fashion,5316,4.6,6,0
2459,30,Female,Electronics,3231,1.2,18,1
2460,45,Female,Books,8199,3.9,13,2
2461,22,Male,Fashion,3129,1.1,4,1
2462,30,Male,Electronics,8187,1.7,12,2
2463,34,Male,Electronics,1557,5.0,9,3
2464,57,Female,Books,7334,2.4,2,0
2465,49,Male,Sports,9449,4.3,16,2
2466,46,Male,Sports,2295,2.5,1,3
2467,20,Female,Fashion,5349,4.4,4,0
2468,57,Male,Fashion,8715,4.9,15,2
2469,51,Female,Books,9931,2.7,1,2
2470,57,Female,Fashion,4650,3.2,15,1
2471,44,Male,Books,9996,3.5,3,2
2472,30,Female,Electronics,7447,4.7,13,0
2473,50,Male,Fashion,6970,2.0,18,0
2474,23,Female,Electronics,7679,3.4,13,2
2475,41,Male,Home Decor,4212,2.3,10,1
2476,36,Female,Books,5958,1.9,7,0
2477,33,Male,Home Decor,5815,1.3,8,0
2478,57,Female,Fashion,5881,3.5,1,0
2479,45,Female,Electronics,9997,4.5,18,2
2480,50,Female,Fashion,3674,2.4,12,1
2481,58,Male,Home Decor,6887,3.2,18,0
2482,30,Male,Fashion,9473,3.6,12,2
2483,42,Female,Sports,7267,2.7,9,0
2484,59,Male,Home Decor,1066,4.6,2,3
2485,53,Female,Fashion,5122,2.5,14,1
2486,44,Male,Electronics,4632,1.5,4,1
2487,55,Female,Fashion,9330,1.6,15,2
2488,24,Male,Electronics,7495,4.6,17,0
2489,22,Female,Sports,4667,5.0,19,1
2490,48,Female,Fashion,3170,2.2,6,1
2491,40,Female,Sports,9864,1.6,9,2
2492,59,Female,Home Decor,8796,2.9,17,2
2493,27,Male,Electronics,2182,3.8,15,3
2494,49,Female,Home Decor,9554,3.4,5,2
2495,47,Male,Electronics,8990,4.8,18,2
2496,56,Male,Sports,1270,4.3,4,3
2497,48,Female,Books,4354,4.5,2,1
2498,35,Male,Fashion,3618,3.2,19,1
2499,53,Male,Sports,2632,2.3,5,3
2500,19,Male,Electronics,7725,3.8,4,2
2501,31,Female,Electronics,1490,2.8,5,3
2502,30,Male,Electronics,1210,2.2,19,3
2503,46,Male,Electronics,4804,1.6,13,1
2504,29,Female,Fashion,5867,3.1,16,0
2505,56,Female,Home Decor,538,3.4,12,3
2506,19,Male,Books,1775,3.3,9,3
2507,49,Female,Fashion,7569,1.5,16,2
2508,30,Male,Electronics,5357,3.3,14,0
2509,44,Male,Fashion,1936,1.7,1,3
2510,58,Male,Sports,2599,3.7,4,3
2511,34,Female,Electronics,9065,2.7,9,2
2512,57,Male,Books,8193,4.4,19,2
2513,48,Female,Electronics,4751,4.1,14,1
2514,51,Female,Books,4525,3.9,12,1
2515,41,Male,Books,9805,3.8,4,2
2516,52,Female,Home Decor,6712,3.2,7,0
2517,23,Female,Home Decor,3734,1.2,17,1
2518,36,Female,Fashion,9957,3.6,1,2
2519,47,Female,Fashion,8162,2.9,14,2
2520,24,Female,Books,8050,2.9,15,2
2521,27,Male,Electronics,3623,2.5,12,1
2522,58,Female,Sports,1153,4.7,12,3
2523,49,Male,Sports,4658,2.0,6,1
2524,51,Male,Electronics,9200,2.3,13,2
2525,45,Male,Electronics,6043,4.9,16,0
2526,32,Male,Home Decor,2697,4.2,14,3
2527,47,Male,Sports,4411,1.1,7,1
2528,54,Male,Books,5735,4.6,16,0
2529,46,Female,Fashion,5299,1.9,9,0
2530,39,Female,Home Decor,9207,3.8,14,2
2531,21,Female,Sports,5860,3.2,7,0
2532,37,Male,Electronics,8721,3.1,12,2
2533,49,Female,Sports,825,3.9,3,3
2534,53,Female,Books,4266,1.8,14,1
2535,21,Female,Home Decor,4611,1.6,19,1
2536,44,Male,Electronics,8802,3.6,11,2
2537,34,Female,Books,7515,2.2,5,0
2538,29,Male,Fashion,7356,4.9,13,0
2539,39,Female,Home Decor,606,2.8,10,3
2540,34,Male,Books,2926,1.4,7,1
2541,27,Male,Books,4878,3.7,17,1
2542,18,Male,Electronics,4864,2.2,16,1
2543,39,Female,Fashion,3031,1.6,8,1
2544,43,Female,Books,7310,2.7,17,0
2545,35,Male,Home Decor,5816,4.9,13,0
2546,31,Female,Books,5862,2.6,11,0
2547,46,Male,Sports,5193,2.4,18,0
2548,29,Male,Home Decor,9490,2.8,5,2
2549,53,Female,Home Decor,5768,1.0,6,0
2550,52,Female,Books,2511,1.5,14,3
2551,29,Female,Electronics,925,4.4,12,3
2552,24,Male,Home Decor,3544,4.9,4,1
2553,46,Male,Sports,6729,1.6,7,0
2554,28,Female,Electronics,1739,3.1,11,3
2555,50,Male,Electronics,7066,4.9,2,0
2556,23,Female,Electronics,3891,1.6,4,1
2557,32,Male,Home Decor,4713,1.7,7,1
2558,49,Female,Electronics,4497,4.7,1,1
2559,28,Female,Books,3506,3.8,15,1
2560,40,Male,Electronics,7525,1.6,8,0
2561,43,Female,Sports,3539,2.6,5,1
2562,51,Female,Fashion,7058,1.2,14,0
2563,51,Male,Sports,9290,2.7,18,2
2564,46,Female,Home Decor,1684,4.1,3,3
2565,21,Male,Electronics,3084,3.2,2,1
2566,34,Female,Electronics,8602,3.6,16,2
2567,52,Male,Books,7616,2.3,14,2
2568,30,Female,Electronics,4883,1.6,16,1
2569,58,Female,Sports,4436,1.1,11,1
2570,56,Female,Home Decor,2199,4.3,17,3
2571,32,Female,Fashion,5007,3.5,3,1
2572,46,Male,Electronics,635,1.9,5,3
2573,46,Male,Fashion,2525,2.7,3,3
2574,28,Male,Electronics,4035,4.2,15,1
2575,49,Male,Home Decor,5354,3.2,5,0
2576,19,Male,Sports,5867,2.2,3,0
2577,31,Male,Home Decor,3390,2.1,6,1
2578,37,Male,Fashion,3257,1.9,14,1
2579,39,Female,Electronics,4273,4.3,2,1
2580,28,Female,Fashion,9072,3.3,18,2
2581,44,Female,Sports,7152,3.8,6,0
2582,20,Female,Home Decor,2028,4.4,5,3
2583,34,Male,Fashion,5071,4.9,14,1
2584,45,Male,Fashion,5549,2.0,17,0
2585,46,Male,Sports,1348,1.7,11,3
2586,38,Female,Electronics,4627,2.8,1,1
2587,33,Male,Fashion,7851,1.1,10,2
2588,54,Female,Sports,6366,4.2,9,0
2589,37,Male,Electronics,6369,4.5,12,0
2590,23,Male,Electronics,2621,3.7,1,3
2591,36,Male,Home Decor,5181,2.1,18,0
2592,22,Male,Sports,972,1.5,12,3
2593,20,Female,Electronics,2287,2.5,2,3
2594,18,Female,Home Decor,613,4.3,1,3
2595,55,Male,Books,6973,2.4,1,0
2596,32,Female,Sports,9030,1.1,1,2
2597,51,Male,Books,2785,2.1,12,1
2598,52,Male,Electronics,1696,5.0,7,3
2599,42,Male,Sports,578,3.7,4,3
2600,41,Male,Home Decor,5059,4.6,4,1
2601,29,Female,Electronics,6517,4.1,15,0
2602,35,Male,Sports,3152,3.2,1,1
2603,32,Male,Sports,4818,1.6,6,1
2604,33,Female,Books,5885,2.4,14,0
2605,44,Male,Electronics,9948,3.3,14,2
2606,25,Female,Home Decor,7554,4.5,10,2
2607,42,Male,Home Decor,1327,2.1,7,3
2608,34,Male,Electronics,5423,1.5,12,0
2609,46,Male,Electronics,3885,3.2,19,1
2610,25,Male,Fashion,6556,1.7,9,0
2611,32,Male,Books,2465,3.4,3,3
2612,44,Male,Electronics,2927,2.1,4,1
2613,24,Female,Electronics,3341,1.9,13,1
2614,20,Male,Fashion,9305,2.6,10,2
2615,46,Female,Fashion,9254,3.4,14,2
2616,41,Female,Sports,7063,3.2,6,0
2617,20,Male,Home Decor,6340,2.0,8,0
2618,37,Female,Books,8310,4.6,19,2
2619,32,Male,Sports,6564,1.4,10,0
2620,42,Female,Electronics,7644,1.2,5,2
2621,47,Male,Fashion,4852,3.4,5,1
2622,31,Female,Home Decor,684,1.5,5,3
2623,24,Female,Sports,6309,3.0,9,0
2624,34,Male,Home Decor,4565,4.8,9,1
2625,37,Female,Fashion,7681,3.8,15,2
2626,53,Male,Sports,8937,3.5,9,2
2627,26,Male,Sports,8004,3.3,14,2
2628,55,Male,Home Decor,7926,1.7,6,2
2629,39,Male,Fashion,9557,2.7,8,2
2630,19,Male,Electronics,2587,2.4,2,3
2631,41,Female,Sports,1100,4.8,5,3
2632,25,Female,Electronics,8304,2.0,17,2
2633,28,Female,Fashion,6037,2.9,10,0
2634,30,Male,Sports,3533,4.8,14,1
2635,34,Female,Sports,2556,4.2,18,3
2636,25,Female,Electronics,9224,4.9,1,2
2637,38,Female,Books,5584,3.4,2,0
2638,35,Female,Electronics,2542,2.3,4,3
2639,47,Female,Electronics,8460,4.3,13,2
2640,35,Male,Books,857,2.2,16,3
2641,48,Male,Fashion,877,1.7,5,3
2642,55,Female,Fashion,4988,3.8,10,1
2643,49,Male,Sports,5297,3.6,17,0
2644,28,Male,Home Decor,3807,4.5,11,1
2645,42,Female,Home Decor,3096,4.8,5,1
2646,50,Female,Sports,1283,4.4,15,3
2647,55,Male,Home Decor,6424,1.2,4,0
2648,58,Female,Electronics,2879,3.7,7,1
2649,25,Male,Electronics,8331,4.1,10,2
2650,28,Male,Books,9674,4.9,4,2
2651,39,Female,Books,9734,2.5,5,2
2652,41,Male,Sports,5767,1.7,5,0
2653,58,Male,Sports,8138,4.4,11,2
2654,34,Male,Sports,3038,2.3,19,1
2655,29,Female,Electronics,1361,3.4,5,3
2656,49,Female,Home Decor,2376,2.6,8,3
2657,32,Female,Sports,4026,2.6,7,1
2658,33,Female,Sports,2122,3.9,8,3
2659,39,Male,Electronics,6018,2.4,13,0
2660,45,Female,Electronics,3157,3.8,5,1
2661,37,Female,Electronics,2432,1.1,18,3
2662,50,Female,Home Decor,9199,2.3,9,2
2663,27,Female,Sports,3978,2.3,2,1
2664,57,Male,Fashion,3156,4.0,16,1
2665,49,Male,Fashion,9813,2.3,14,2
2666,50,Male,Sports,789,3.5,17,3
2667,19,Female,Sports,7511,3.8,6,0
2668,50,Female,Sports,6358,3.6,3,0
2669,50,Male,Sports,7823,3.4,17,2
2670,58,Female,Home Decor,3329,2.7,13,1
2671,30,Female,Fashion,6462,2.5,6,0
2672,47,Male,Books,5312,3.3,8,0
2673,50,Male,Fashion,7764,1.3,6,2
2674,30,Female,Fashion,9258,4.5,16,2
2675,43,Female,Electronics,1973,4.3,6,3
2676,39,Female,Sports,2487,2.4,17,3
2677,56,Male,Sports,8173,3.3,3,2
2678,19,Male,Sports,3760,4.7,12,1
2679,55,Male,Electronics,7990,2.1,6,2
2680,56,Male,Home Decor,7239,4.0,7,0
2681,43,Female,Home Decor,3751,1.3,11,1
2682,32,Male,Books,6405,3.1,9,0
2683,51,Male,Home Decor,5800,4.5,16,0
2684,59,Female,Home Decor,5554,3.2,5,0
2685,57,Female,Sports,2216,3.5,15,3
2686,28,Female,Fashion,9704,4.6,4,2
2687,20,Male,Home Decor,1810,3.9,5,3
2688,23,Female,Home Decor,1117,3.8,7,3
2689,26,Female,Electronics,4757,3.3,3,1
2690,23,Male,Books,6599,3.5,4,0
2691,26,Male,Electronics,968,4.2,15,3
2692,56,Female,Sports,6405,4.9,2,0
2693,48,Male,Fashion,1639,4.2,5,3
2694,49,Female,Books,9228,3.8,7,2
2695,58,Female,Electronics,1451,1.5,17,3
2696,29,Male,Home Decor,8512,4.3,8,2
2697,25,Female,Home Decor,3506,3.9,9,1
2698,25,Male,Books,6575,4.1,10,0
2699,45,Male,Home Decor,8390,1.9,11,2
2700,37,Male,Electronics,6452,4.6,1,0
2701,24,Female,Electronics,7577,1.4,15,2
2702,28,Male,Home Decor,9542,2.0,8,2
2703,37,Male,Home Decor,2471,3.7,19,3
2704,33,Female,Sports,1691,3.7,12,3
2705,21,Female,Fashion,4420,2.3,6,1
2706,23,Female,Books,8265,3.8,10,2
2707,39,Female,Electronics,6693,2.6,5,0
2708,43,Male,Books,3546,1.0,7,1
2709,20,Male,Sports,804,1.7,7,3
2710,58,Male,Electronics,6839,4.5,9,0
2711,59,Female,Sports,8543,1.9,15,2
2712,31,Female,Sports,5408,1.5,6,0
2713,28,Male,Home Decor,3304,3.7,16,1
2714,35,Female,Books,4436,2.8,7,1
2715,29,Female,Books,1212,4.2,15,3
2716,40,Male,Home Decor,7348,4.4,2,0
2717,29,Male,Books,8866,4.4,8,2
2718,30,Female,Home Decor,3705,2.3,12,1
2719,42,Female,Electronics,5685,3.0,11,0
2720,36,Female,Sports,7006,3.6,6,0
2721,53,Male,Sports,2272,2.3,13,3
2722,25,Male,Books,1574,1.2,16,3
2723,46,Male,Fashion,5947,3.0,8,0
2724,49,Male,Sports,9283,1.1,17,2
2725,35,Male,Home Decor,5764,4.8,13,0
2726,23,Female,Fashion,7822,4.2,4,2
2727,35,Female,Fashion,7151,1.8,10,0
2728,36,Female,Sports,2910,2.2,16,1
2729,39,Male,Sports,9539,4.9,17,2
2730,54,Male,Sports,6941,2.5,8,0
2731,49,Male,Home Decor,9185,4.1,11,2
2732,58,Female,Fashion,9237,2.8,5,2
2733,20,Male,Books,9575,4.5,16,2
2734,45,Male,Home Decor,4456,3.8,8,1
2735,27,Female,Electronics,7053,1.1,16,0
2736,52,Male,Sports,7369,2.2,4,0
2737,46,Female,Fashion,8031,3.2,6,2
2738,32,Male,Home Decor,3594,4.7,8,1
2739,50,Male,Electronics,2865,1.4,9,1
2740,24,Female,Home Decor,7168,3.4,13,0
2741,29,Female,Home Decor,5500,2.2,17,0
2742,47,Female,Books,8420,4.6,9,2
2743,38,Female,Books,3847,4.1,13,1
2744,48,Female,Home Decor,4175,2.5,9,1
2745,41,Female,Electronics,1452,1.7,6,3
2746,37,Male,Fashion,3800,1.0,10,1
2747,54,Male,Fashion,3679,3.5,5,1
2748,21,Female,Sports,3747,2.6,7,1
2749,45,Male,Sports,4915,2.3,11,1
2750,37,Female,Fashion,3857,4.9,9,1
2751,41,Male,Home Decor,6972,2.9,10,0
2752,49,Female,Home Decor,6496,4.0,11,0
2753,58,Male,Books,5348,1.7,3,0
2754,53,Male,Books,5975,1.1,8,0
2755,51,Male,Sports,1537,2.7,17,3
2756,53,Male,Fashion,8762,3.7,7,2
2757,19,Male,Home Decor,7508,3.0,12,0
2758,32,Female,Fashion,6431,4.6,16,0
2759,51,Female,Electronics,6142,2.7,15,0
2760,53,Female,Fashion,605,2.2,13,3
2761,23,Male,Electronics,1269,4.7,18,3
2762,56,Female,Books,3440,2.6,18,1
2763,59,Male,Books,8399,2.1,5,2
2764,29,Male,Sports,7114,1.4,14,0
2765,20,Male,Fashion,6305,4.2,11,0
2766,35,Female,Fashion,4855,4.3,3,1
2767,57,Male,Electronics,1433,1.1,17,3
2768,38,Female,Books,9266,2.4,12,2
2769,32,Female,Electronics,6160,4.0,3,0
2770,50,Male,Books,6406,4.8,2,0
2771,52,Male,Electronics,6550,2.5,4,0
2772,43,Female,Books,8761,4.5,18,2
2773,25,Female,Electronics,4974,2.6,14,1
2774,53,Female,Books,9994,1.7,8,2
2775,47,Female,Electronics,754,1.0,2,3
2776,40,Female,Fashion,7587,2.3,19,2
2777,59,Female,Sports,5287,2.5,10,0
2778,31,Male,Electronics,8362,4.8,5,2
2779,31,Female,Sports,9525,1.8,11,2
2780,19,Female,Fashion,6856,2.5,9,0
2781,54,Female,Fashion,4242,1.1,16,1
2782,22,Female,Books,2535,4.1,5,3
2783,55,Male,Sports,2467,4.7,15,3
2784,58,Male,Home Decor,8791,2.0,14,2
2785,31,Female,Books,2352,2.7,9,3
2786,56,Female,Sports,3683,1.5,5,1
2787,42,Female,Electronics,7118,2.8,15,0
2788,37,Male,Electronics,8803,1.5,9,2
2789,19,Male,Fashion,682,3.1,4,3
2790,56,Male,Home Decor,7240,3.9,4,0
2791,23,Male,Electronics,664,3.2,7,3
2792,34,Male,Sports,7458,2.0,15,0
2793,42,Male,Sports,2637,2.4,17,3
2794,45,Female,Electronics,954,3.6,18,3
2795,19,Male,Sports,2785,3.4,7,1
2796,52,Male,Sports,8346,1.5,19,2
2797,54,Female,Fashion,5322,4.4,10,0
2798,22,Male,Home Decor,1041,2.9,13,3
2799,18,Female,Fashion,6533,1.6,2,0
2800,57,Male,Home Decor,3165,1.5,11,1
2801,29,Female,Sports,7649,4.9,5,2
2802,53,Female,Home Decor,6298,2.1,6,0
2803,40,Female,Sports,6285,4.6,3,0
2804,48,Female,Sports,5114,2.6,1,1
2805,28,Female,Fashion,4792,2.5,3,1
2806,27,Male,Fashion,6689,3.8,3,0
2807,20,Male,Books,7173,1.0,4,0
2808,31,Female,Electronics,2188,2.4,7,3
2809,33,Female,Books,5595,2.2,15,0
2810,27,Female,Books,8083,4.5,11,2
